#time,accel_x,accel_y,accel_z
557.992059,18061.024985,-44856.480085,-73391.948708
557.994597,18801.230927,-31828.855506,-72319.415011
557.997134,592.164754,-15396.283594,-69561.471218
557.999672,9030.512492,-2960.823768,-77069.207099
558.002209,-16876.695478,-6661.853478,-78448.178995
558.004747,-740.205942,-7994.224174,-74924.139704
558.007284,14211.954086,-740.205942,-72779.072310
558.009822,740.205942,2516.700203,-75077.358804
558.012359,-12583.501014,-12139.377449,-77069.207099
558.014897,6661.853478,-9770.718434,-72779.072310
558.017434,-444.123565,740.205942,-75996.673402
558.019972,-19837.519246,-296.082377,-77528.864398
558.022510,-2812.782580,14656.077652,-75383.797003
558.025047,9178.553681,16876.695478,-73238.729609
558.027585,2960.823768,8586.388927,-73851.606007
558.030122,-1480.411884,-3552.988522,-76303.111601
558.032660,-9622.677246,-3256.906145,-76609.549800
558.035197,7105.977043,21169.889941,-73238.729609
558.037735,3701.029710,10955.047942,-75077.358804
558.040272,21910.095883,-3108.864956,-71859.757712
558.042810,8438.347739,-2368.659014,-72319.415011
558.045376,-5921.647536,13027.624579,-75230.577904
558.047944,-148.041188,-8882.471304,-77222.426198
558.050512,1480.411884,17764.942608,-75690.235202
558.053081,-33605.349767,39082.873738,-83351.190182
558.055649,-27683.702231,17616.901420,-80899.684589
558.058217,-18801.230927,888.247130,-78448.178995
558.060785,29904.320057,-25759.166782,-65884.212828
558.063353,36418.132346,-26499.372724,-67569.622924
558.065922,-12583.501014,10362.883188,-78601.398095
558.068490,-39675.038491,11547.212695,-84270.504780
558.071058,-6957.935855,-2072.576638,-75996.673402
558.073626,23390.507767,8438.347739,-69714.690318
558.076195,4589.276840,26647.413912,-74924.139704
558.078763,-15840.407159,12287.418637,-80593.246390
558.081331,-888.247130,-2664.741391,-76609.549800
558.083899,22354.219448,7402.059420,-72472.634111
558.086467,6069.688724,9770.718434,-75383.797003
558.089036,-6809.894666,2220.617826,-76762.768900
558.091604,-1776.494261,-12879.583391,-77222.426198
558.094172,4737.318029,15692.365970,-75077.358804
558.096740,6661.853478,9622.677246,-74924.139704
558.099309,3849.070898,10807.006753,-74924.139704
558.101877,3404.947333,-740.205942,-76609.549800
558.104445,148.041188,-12731.542202,-76149.892501
558.107013,2220.617826,9770.718434,-75690.235202
558.109582,2812.782580,11695.253884,-75537.016103
558.112150,-1628.453072,-14508.036463,-75843.454302
558.114718,16728.654289,-7402.059420,-73238.729609
558.117286,4145.153275,2516.700203,-73545.167808
558.119854,-7994.224174,6069.688724,-74464.482406
558.122423,-12139.377449,-9622.677246,-77222.426198
558.124991,-9326.594869,-5477.523971,-74770.920605
558.127559,14656.077652,6365.771101,-72932.291410
558.130127,7254.018232,-1184.329507,-74924.139704
558.132696,-6809.894666,-10807.006753,-75537.016103
558.135264,-5329.482782,4885.359217,-75077.358804
558.137832,5329.482782,4737.318029,-73851.606007
558.140400,14508.036463,-6365.771101,-73391.948708
558.142968,-1628.453072,-15248.242405,-74770.920605
558.145537,-444.123565,-888.247130,-76915.987999
558.148123,-6365.771101,-15248.242405,-75843.454302
558.150710,8290.306550,-25611.125593,-73545.167808
558.153296,22058.137072,-13323.706956,-71553.319513
558.155883,11695.253884,-26499.372724,-73391.948708
558.158469,21465.972318,-29904.320057,-73851.606007
558.161056,5033.400406,-13619.789333,-75230.577904
558.163642,3108.864956,-21910.095883,-75537.016103
558.166229,3108.864956,-24130.713709,-77222.426198
558.168815,8882.471304,-3997.112087,-74004.825107
558.171402,148.041188,1184.329507,-77375.645298
558.173988,444.123565,-6661.853478,-76303.111601
558.176575,4589.276840,-4293.194464,-76609.549800
558.179161,-9918.759623,-4441.235652,-77375.645298
558.181748,-7994.224174,-5625.565159,-75230.577904
558.184334,4737.318029,1924.535449,-75690.235202
558.186921,10807.006753,7550.100608,-74924.139704
558.189507,-2812.782580,2516.700203,-76456.330700
558.192094,-15544.324782,-10955.047942,-78601.398095
558.194680,-9622.677246,2072.576638,-76456.330700
558.197267,3701.029710,13767.830521,-76149.892501
558.199853,148.041188,7105.977043,-75077.358804
558.202440,-1776.494261,-15840.407159,-76609.549800
558.205026,-3256.906145,-11399.171507,-75383.797003
558.207613,-3849.070898,15100.201217,-75383.797003
558.210199,-6513.812290,10658.965565,-76456.330700
558.212786,-148.041188,7550.100608,-76762.768900
558.215372,6661.853478,8438.347739,-74464.482406
558.217959,3701.029710,3997.112087,-73851.606007
558.220545,6069.688724,-9918.759623,-74464.482406
558.223132,3404.947333,-2368.659014,-74311.263306
558.225718,1776.494261,8438.347739,-76609.549800
558.228305,-444.123565,14952.160028,-75537.016103
558.230891,8438.347739,-1776.494261,-75690.235202
558.233478,-8438.347739,-6217.729913,-75230.577904
558.236064,4885.359217,10807.006753,-73391.948708
558.238651,7105.977043,11399.171507,-73391.948708
558.241237,13915.871710,-7994.224174,-75996.673402
558.243823,2220.617826,-9474.636058,-75690.235202
558.246410,5921.647536,-444.123565,-71553.319513
558.248996,12731.542202,-10362.883188,-72319.415011
558.251589,30496.484810,-25759.166782,-69714.690318
558.254182,10362.883188,-5921.647536,-74004.825107
558.256775,-22946.384202,3552.988522,-82278.656485
558.259367,-9326.594869,-15988.448347,-76149.892501
558.261960,23686.590144,-20429.683999,-68335.718422
558.264553,4589.276840,1776.494261,-74311.263306
558.267146,-28423.908173,10214.842000,-82891.532884
558.269738,-17172.777854,-7402.059420,-80286.808190
558.272331,9178.553681,9178.553681,-74311.263306
558.274924,-1480.411884,24722.878463,-75537.016103
558.277517,-9178.553681,2368.659014,-76456.330700
558.280109,-15544.324782,5329.482782,-76915.987999
558.282702,5477.523971,7698.141797,-75843.454302
558.285295,2072.576638,4145.153275,-76303.111601
558.287887,-1480.411884,-4145.153275,-77069.207099
558.290480,-4589.276840,13767.830521,-75537.016103
558.293073,8734.430116,1332.370696,-74311.263306
558.295666,14656.077652,7402.059420,-74311.263306
558.298258,-1776.494261,1628.453072,-77222.426198
558.300851,-7402.059420,-5773.606348,-78601.398095
558.303444,2072.576638,14063.912898,-74770.920605
558.306037,6069.688724,-1332.370696,-74004.825107
558.308629,-2072.576638,-18653.189738,-76303.111601
558.311222,5033.400406,-11103.089130,-76149.892501
558.313815,4589.276840,2664.741391,-76303.111601
558.316408,-888.247130,7105.977043,-76149.892501
558.319000,-10066.800811,-6661.853478,-75996.673402
558.321593,-888.247130,1924.535449,-72932.291410
558.324186,6957.935855,4589.276840,-73698.386908
558.326779,740.205942,-5921.647536,-76609.549800
558.329371,-592.164754,-6217.729913,-75690.235202
558.331964,296.082377,6661.853478,-74158.044206
558.334557,5625.565159,-2220.617826,-72625.853210
558.337149,-444.123565,5033.400406,-73391.948708
558.339742,-6809.894666,2072.576638,-75537.016103
558.342335,-3701.029710,-14508.036463,-76762.768900
558.344928,6957.935855,-22502.260637,-74311.263306
558.347520,5181.441594,-23242.466579,-73085.510509
558.350113,-23390.507767,17172.777854,-77835.302597
558.352706,-31384.731941,7254.018232,-81818.999186
558.355302,-14656.077652,19097.313304,-77375.645298
558.357898,2812.782580,49297.715737,-76456.330700
