#time,accel_x,accel_y,accel_z
1886.385053,2516.700203,3108.864956,-75383.797003
1886.387607,2072.576638,3256.906145,-75230.577904
1886.390161,2516.700203,3404.947333,-75537.016103
1886.392716,1924.535449,2516.700203,-74924.139704
1886.395270,1480.411884,1776.494261,-75996.673402
1886.397824,2516.700203,3108.864956,-75230.577904
1886.400378,2072.576638,2960.823768,-75077.358804
1886.402932,1628.453072,2960.823768,-75077.358804
1886.405486,3701.029710,-444.123565,-75537.016103
1886.408040,6069.688724,-4885.359217,-77835.302597
1886.410594,15988.448347,-20873.807564,-74004.825107
1886.413148,-12139.377449,-23686.590144,-79214.274493
1886.415702,-26647.413912,3997.112087,-76303.111601
1886.418256,-148.041188,-8882.471304,-76149.892501
1886.420810,-22798.343014,22354.219448,-77988.521696
1886.423364,-36566.173535,13767.830521,-77835.302597
1886.425918,-888.247130,2960.823768,-75383.797003
1886.428472,20429.683999,-8290.306550,-75537.016103
1886.431026,3404.947333,-7402.059420,-77528.864398
1886.433580,1776.494261,-1628.453072,-73391.948708
1886.436134,4145.153275,7254.018232,-71859.757712
1886.438688,2220.617826,-2072.576638,-75383.797003
1886.441242,-9030.512492,1628.453072,-77069.207099
1886.443796,-2368.659014,-592.164754,-76762.768900
1886.446350,-5477.523971,-296.082377,-79061.055394
1886.448904,9770.718434,1776.494261,-75077.358804
1886.451460,25167.002028,6809.894666,-69867.909418
1886.454016,10955.047942,6217.729913,-74311.263306
1886.456572,-3701.029710,-592.164754,-77835.302597
1886.459128,-888.247130,-148.041188,-76456.330700
1886.461684,1776.494261,18209.066173,-74311.263306
1886.464240,-1628.453072,19541.436869,-75383.797003
1886.466796,11843.295072,11251.130318,-72625.853210
1886.469352,14359.995275,24870.919651,-71246.881314
1886.471908,17616.901420,13175.665768,-72932.291410
1886.474464,24130.713709,1036.288319,-71246.881314
1886.477020,27535.661042,-16580.613101,-73391.948708
1886.479576,-31384.731941,9622.677246,-83197.971083
1886.482132,-62917.505070,18801.230927,-84883.381178
1886.484688,-17616.901420,23242.466579,-77988.521696
1886.487244,30792.567187,14656.077652,-69101.813920
1886.489800,29756.278868,7550.100608,-72625.853210
1886.492356,740.205942,6809.894666,-74158.044206
1886.494912,5181.441594,-3997.112087,-74770.920605
1886.497468,15840.407159,-4589.276840,-73545.167808
1886.500024,1036.288319,-148.041188,-75690.235202
