#time,accel_x,accel_y,accel_z
402.308059,2220.617826,-9770.718434,-74770.920605
402.310545,-1480.411884,8438.347739,-73851.606007
402.313032,-23982.672521,27979.784608,-80286.808190
402.315519,-24722.878463,17024.736666,-79827.150892
402.318006,1036.288319,-6661.853478,-72472.634111
402.320492,33605.349767,-20429.683999,-68029.280222
402.322979,15692.365970,7550.100608,-71246.881314
402.325466,8290.306550,-2812.782580,-76762.768900
402.327953,-7846.182985,-3552.988522,-75537.016103
402.330439,14063.912898,-2072.576638,-69714.690318
402.332969,18061.024985,-7105.977043,-72932.291410
402.335498,-5921.647536,-3997.112087,-77528.864398
402.338028,-2812.782580,4737.318029,-74770.920605
402.340557,-2960.823768,15692.365970,-74770.920605
402.343087,12139.377449,-7698.141797,-73851.606007
402.345616,20725.766376,7105.977043,-70787.224015
402.348146,-6069.688724,12435.459826,-74924.139704
402.350675,-4885.359217,1184.329507,-75690.235202
402.353205,5033.400406,-10955.047942,-74924.139704
402.355734,13027.624579,592.164754,-72779.072310
402.358264,-148.041188,18209.066173,-76303.111601
402.360793,-8586.388927,10066.800811,-76456.330700
402.363323,19097.313304,-15396.283594,-71706.538613
402.365852,12879.583391,6809.894666,-71553.319513
402.368381,-4589.276840,27091.537477,-77988.521696
402.370911,11103.089130,-2960.823768,-74004.825107
402.373440,49741.839302,-26647.413912,-66956.746525
402.375970,20577.725188,-13767.830521,-70634.004916
402.378499,-22206.178260,38786.791361,-77835.302597
402.381029,-13915.871710,43228.027013,-76303.111601
402.383558,33901.432144,20577.725188,-80593.246390
402.386088,21465.972318,-11843.295072,-72625.853210
402.388617,22502.260637,-24722.878463,-68335.718422
402.391147,-7846.182985,17616.901420,-74770.920605
402.393676,-18505.148550,21317.931130,-77988.521696
402.396206,16728.654289,-14063.912898,-71553.319513
402.398735,23982.672521,-11843.295072,-69714.690318
402.401265,-7105.977043,17468.860231,-76762.768900
402.403794,-9326.594869,6661.853478,-77528.864398
402.406323,14656.077652,-12879.583391,-72779.072310
402.408853,5033.400406,2072.576638,-72012.976812
402.411382,-2368.659014,27091.537477,-74924.139704
402.413912,-15396.283594,15692.365970,-77069.207099
402.416441,296.082377,-7105.977043,-76149.892501
402.418971,15692.365970,-13175.665768,-72625.853210
402.421500,-5033.400406,13619.789333,-74464.482406
402.424030,5181.441594,18653.189738,-75077.358804
402.426559,-17764.942608,-8734.430116,-77682.083497
402.429089,2516.700203,-13471.748144,-73545.167808
402.431618,17468.860231,2220.617826,-72625.853210
402.434175,-15248.242405,-3404.947333,-78294.959896
402.436733,8586.388927,-1628.453072,-73391.948708
402.439290,6217.729913,740.205942,-72932.291410
402.441847,-6365.771101,-2072.576638,-76609.549800
402.444404,2368.659014,-11991.336260,-74311.263306
402.446962,10658.965565,1480.411884,-73698.386908
402.449519,-5625.565159,444.123565,-76609.549800
402.452076,1036.288319,2516.700203,-73085.510509
402.454633,27091.537477,-13323.706956,-71400.100414
402.457191,296.082377,-4885.359217,-76149.892501
402.459748,-16876.695478,3552.988522,-76915.987999
402.462305,2664.741391,0.000000,-72166.195912
402.464862,8734.430116,12879.583391,-75690.235202
402.467420,-296.082377,18505.148550,-76762.768900
402.469977,-12139.377449,9770.718434,-77069.207099
402.472534,4737.318029,-3997.112087,-74464.482406
402.475092,-740.205942,24278.754898,-73851.606007
402.477649,-23982.672521,19837.519246,-79061.055394
402.480206,-8290.306550,-3404.947333,-76609.549800
402.482763,-5329.482782,-8290.306550,-72932.291410
402.485321,-5329.482782,5181.441594,-77988.521696
402.487878,-3108.864956,-6809.894666,-77222.426198
402.490435,7550.100608,-4589.276840,-72625.853210
402.492992,6957.935855,3997.112087,-73085.510509
402.495550,-2516.700203,-1628.453072,-74924.139704
402.498107,23242.466579,-19245.354492,-71553.319513
402.500664,9918.759623,-12287.418637,-74924.139704
402.503221,-12287.418637,5033.400406,-75996.673402
402.505779,16284.530724,-296.082377,-70634.004916
402.508336,9918.759623,-10362.883188,-71706.538613
