#time,accel_x,accel_y,accel_z
470.345175,-444.123565,6069.688724,-74924.139704
470.347718,-10214.842000,2220.617826,-76149.892501
470.350261,-4885.359217,6365.771101,-75843.454302
470.352803,8142.265362,-3552.988522,-74311.263306
470.355346,14656.077652,-1184.329507,-72779.072310
470.357889,-5033.400406,11695.253884,-75383.797003
470.360432,592.164754,6513.812290,-76609.549800
470.362975,11251.130318,10066.800811,-74617.701505
470.365518,-148.041188,9474.636058,-74770.920605
470.368061,11695.253884,7550.100608,-74617.701505
470.370604,9326.594869,6809.894666,-74004.825107
470.373147,8734.430116,8290.306550,-75383.797003
470.375690,296.082377,4441.235652,-74617.701505
470.378232,6365.771101,3552.988522,-75230.577904
470.380775,6809.894666,296.082377,-74924.139704
470.383318,5181.441594,14508.036463,-74158.044206
470.385861,4737.318029,14804.118840,-73238.729609
470.388404,33161.226202,2812.782580,-69867.909418
470.390947,37306.379477,-18505.148550,-69867.909418
470.393490,15100.201217,-15100.201217,-74004.825107
470.396033,-9178.553681,-18949.272115,-78141.740796
470.398576,-18209.066173,-8882.471304,-80899.684589
470.401118,-23982.672521,18209.066173,-79061.055394
470.403661,-25463.084405,30940.608376,-76303.111601
470.406204,17764.942608,11547.212695,-71553.319513
470.408747,9918.759623,3849.070898,-75383.797003
470.411290,-1776.494261,10658.965565,-74617.701505
470.413833,-6217.729913,13175.665768,-76456.330700
470.416376,10214.842000,4441.235652,-73698.386908
470.418919,14804.118840,-8734.430116,-73238.729609
470.421462,4737.318029,1480.411884,-75077.358804
470.424004,-18653.189738,9326.594869,-77682.083497
470.426547,5181.441594,3552.988522,-75843.454302
470.429090,10807.006753,5477.523971,-74770.920605
470.431633,-2516.700203,20429.683999,-75077.358804
470.434176,4293.194464,4589.276840,-74770.920605
470.436719,13471.748144,-3701.029710,-74158.044206
470.439262,18949.272115,-3849.070898,-73545.167808
470.441805,17024.736666,-5625.565159,-73698.386908
470.444348,-15100.201217,0.000000,-76149.892501
470.446890,11991.336260,-2220.617826,-74924.139704
470.449476,3404.947333,-3849.070898,-74617.701505
470.452062,-6513.812290,-888.247130,-75230.577904
470.454648,-11695.253884,4293.194464,-77528.864398
470.457234,3404.947333,-740.205942,-75230.577904
470.459819,18357.107362,-4737.318029,-73545.167808
470.462405,-4589.276840,2812.782580,-74617.701505
470.464991,-4589.276840,0.000000,-76303.111601
470.467577,5921.647536,1628.453072,-75077.358804
470.470162,5477.523971,-740.205942,-75230.577904
470.472748,-5033.400406,5329.482782,-75690.235202
470.475334,-9326.594869,15248.242405,-74924.139704
470.477920,-740.205942,1776.494261,-74770.920605
470.480505,5033.400406,-592.164754,-73698.386908
470.483091,444.123565,5921.647536,-75077.358804
470.485677,-3701.029710,-6365.771101,-75690.235202
470.488263,-3108.864956,-592.164754,-77375.645298
470.490848,-17468.860231,14804.118840,-77222.426198
470.493434,-9474.636058,4589.276840,-76609.549800
470.496020,3404.947333,6217.729913,-74617.701505
470.498606,-12139.377449,18357.107362,-75996.673402
470.501192,-9326.594869,17616.901420,-76303.111601
470.503777,12583.501014,3552.988522,-75230.577904
470.506363,4589.276840,-3256.906145,-74004.825107
470.508949,296.082377,4293.194464,-74464.482406
470.511535,-3701.029710,-1036.288319,-75383.797003
470.514120,7105.977043,-6513.812290,-75077.358804
470.516706,4293.194464,-1924.535449,-74617.701505
470.519292,-3997.112087,-444.123565,-76609.549800
470.521878,1776.494261,-3256.906145,-74924.139704
470.524463,8438.347739,-1628.453072,-74311.263306
470.527049,-13471.748144,7846.182985,-75230.577904
470.529635,3997.112087,9770.718434,-74617.701505
470.532221,-5329.482782,4145.153275,-75996.673402
470.534806,5773.606348,-9030.512492,-75077.358804
470.537392,-7105.977043,1628.453072,-77222.426198
470.539978,-5921.647536,8438.347739,-74617.701505
470.542564,5033.400406,-5477.523971,-74311.263306
470.545150,8142.265362,9770.718434,-73391.948708
470.547735,6513.812290,6957.935855,-75077.358804
470.550321,444.123565,10066.800811,-75383.797003
470.552929,2220.617826,2220.617826,-75383.797003
470.555538,18061.024985,7550.100608,-72472.634111
470.558146,296.082377,7994.224174,-74311.263306
470.560754,-5329.482782,8438.347739,-75843.454302
470.563363,6365.771101,-5033.400406,-75690.235202
470.565971,-2220.617826,3849.070898,-75996.673402
470.568579,3849.070898,5181.441594,-74770.920605
470.571188,5181.441594,4589.276840,-74464.482406
470.573796,12287.418637,4737.318029,-73851.606007
470.576404,2368.659014,7698.141797,-74617.701505
470.579013,3701.029710,5921.647536,-75077.358804
470.581621,1036.288319,740.205942,-75690.235202
470.584229,6513.812290,15544.324782,-73851.606007
470.586838,10066.800811,6661.853478,-71859.757712
470.589446,33753.390955,-10658.965565,-70940.443115
470.592054,14359.995275,-6957.935855,-73238.729609
470.594663,6365.771101,-13915.871710,-74617.701505
470.597271,13471.748144,-12879.583391,-74924.139704
470.599880,17468.860231,5033.400406,-73238.729609
470.602488,1480.411884,1036.288319,-75537.016103
470.605096,2072.576638,5921.647536,-75843.454302
470.607705,9326.594869,4737.318029,-74311.263306
470.610313,10807.006753,7550.100608,-74004.825107
470.612921,3849.070898,10807.006753,-74311.263306
470.615530,3256.906145,1332.370696,-75077.358804
470.618138,8586.388927,5033.400406,-74924.139704
470.620746,-6365.771101,3997.112087,-76149.892501
470.623355,2220.617826,148.041188,-75996.673402
470.625963,1184.329507,7105.977043,-74770.920605
470.628571,-740.205942,15100.201217,-75077.358804
470.631180,9474.636058,2220.617826,-73698.386908
470.633788,7994.224174,3404.947333,-75383.797003
470.636396,14063.912898,9030.512492,-74158.044206
470.639005,10510.924376,-3108.864956,-74924.139704
470.641613,-7846.182985,-3701.029710,-75843.454302
470.644221,2812.782580,-5921.647536,-75383.797003
470.646830,-4145.153275,-444.123565,-76149.892501
470.649438,-13323.706956,1628.453072,-77528.864398
470.652046,-6217.729913,3849.070898,-76456.330700
470.654655,3108.864956,-2960.823768,-75230.577904
470.657276,8290.306550,0.000000,-73851.606007
470.659898,-6809.894666,740.205942,-74617.701505
470.662520,2960.823768,-6217.729913,-75383.797003
470.665142,-1776.494261,1184.329507,-76149.892501
470.667764,3552.988522,1184.329507,-74924.139704
470.670386,-3552.988522,3404.947333,-74464.482406
470.673008,13323.706956,-4737.318029,-73085.510509
470.675630,-5773.606348,-4737.318029,-74770.920605
470.678252,-3108.864956,-740.205942,-75383.797003
470.680874,-2220.617826,4441.235652,-76762.768900
470.683496,1184.329507,888.247130,-75537.016103
470.686118,-13175.665768,22206.178260,-75843.454302
470.688740,3997.112087,13915.871710,-74158.044206
470.691362,11251.130318,7105.977043,-71706.538613
470.693984,23242.466579,-5181.441594,-72625.853210
470.696606,6957.935855,-10955.047942,-73238.729609
470.699228,444.123565,1184.329507,-75996.673402
470.701850,-444.123565,2072.576638,-75230.577904
470.704472,3701.029710,-9474.636058,-74617.701505
470.707093,-4885.359217,-3108.864956,-75537.016103
470.709715,-16432.571912,6513.812290,-76762.768900
470.712337,-4441.235652,2960.823768,-76609.549800
470.714959,-592.164754,1036.288319,-75383.797003
470.717581,740.205942,4145.153275,-75383.797003
470.720203,6365.771101,-2812.782580,-75077.358804
470.722825,-3701.029710,-1628.453072,-76149.892501
470.725447,592.164754,2812.782580,-75077.358804
470.728069,-5773.606348,296.082377,-76149.892501
470.730691,-3404.947333,740.205942,-74770.920605
470.733313,10955.047942,-740.205942,-74770.920605
470.735935,-11251.130318,10214.842000,-76149.892501
470.738557,5477.523971,4441.235652,-74924.139704
470.741179,13027.624579,4441.235652,-73851.606007
470.743801,4737.318029,9030.512492,-74311.263306
470.746423,3701.029710,-2220.617826,-75843.454302
470.749045,-1184.329507,6809.894666,-75996.673402
470.751667,8142.265362,7846.182985,-75077.358804
470.754289,-7698.141797,10955.047942,-75230.577904
470.756910,1036.288319,8586.388927,-75383.797003
470.759532,11843.295072,-4441.235652,-74924.139704
470.762159,16876.695478,-592.164754,-72779.072310
470.764785,7105.977043,7105.977043,-73851.606007
470.767412,9918.759623,4293.194464,-74464.482406
470.770039,9326.594869,2072.576638,-74924.139704
470.772665,6661.853478,2812.782580,-75230.577904
470.775292,1036.288319,7254.018232,-75690.235202
470.777918,-2368.659014,1924.535449,-77375.645298
470.780545,-10214.842000,16876.695478,-76149.892501
470.783171,-9622.677246,19689.478057,-75383.797003
470.785798,6661.853478,9622.677246,-74158.044206
470.788424,14063.912898,-2220.617826,-74464.482406
470.791051,-11103.089130,-2960.823768,-75690.235202
470.793677,-18209.066173,4293.194464,-77222.426198
470.796304,-4293.194464,8438.347739,-77069.207099
470.798930,12287.418637,-740.205942,-75077.358804
470.801557,8734.430116,3256.906145,-73851.606007
470.804183,1036.288319,10955.047942,-75077.358804
470.806810,5625.565159,6513.812290,-74311.263306
470.809436,6069.688724,10510.924376,-74464.482406
470.812063,3849.070898,12139.377449,-74311.263306
470.814689,5329.482782,3701.029710,-75690.235202
470.817316,3108.864956,8142.265362,-74770.920605
470.819942,4885.359217,2960.823768,-74158.044206
470.822569,14063.912898,3849.070898,-73085.510509
470.825195,3552.988522,148.041188,-73545.167808
470.827822,10362.883188,1332.370696,-74617.701505
470.830448,-148.041188,3108.864956,-77682.083497
470.833075,-2220.617826,-1184.329507,-75996.673402
470.835701,4885.359217,-5921.647536,-75077.358804
470.838328,-9770.718434,9770.718434,-74617.701505
470.840955,-13767.830521,3701.029710,-77069.207099
470.843581,-1628.453072,3849.070898,-74924.139704
470.846208,9770.718434,-2664.741391,-75077.358804
470.848834,-6365.771101,9474.636058,-75383.797003
470.851461,592.164754,3701.029710,-74617.701505
470.854087,6069.688724,-3997.112087,-73238.729609
470.856714,8882.471304,-1332.370696,-74770.920605
470.859340,-1184.329507,1184.329507,-76762.768900
470.861967,-11991.336260,8882.471304,-77069.207099
470.864593,-12139.377449,10955.047942,-76303.111601
470.867221,15840.407159,-148.041188,-72012.976812
470.869849,5033.400406,-1184.329507,-72166.195912
470.872477,-3256.906145,12139.377449,-75996.673402
470.875105,-9918.759623,16284.530724,-75383.797003
470.877733,11547.212695,3404.947333,-72625.853210
470.880361,28571.949361,-11843.295072,-70480.785816
470.882989,29312.155303,-18061.024985,-73698.386908
470.885617,-11103.089130,1480.411884,-78448.178995
470.888245,-14804.118840,6661.853478,-76303.111601
470.890873,-6069.688724,2960.823768,-76915.987999
470.893501,3404.947333,-4293.194464,-73698.386908
470.896129,16284.530724,-2960.823768,-71553.319513
470.898757,-14359.995275,11103.089130,-75537.016103
470.901385,-13915.871710,9326.594869,-77375.645298
470.904013,592.164754,-4885.359217,-75843.454302
470.906641,15396.283594,-3849.070898,-73085.510509
470.909269,8142.265362,-9918.759623,-74004.825107
470.911897,-6069.688724,-444.123565,-75843.454302
470.914525,3552.988522,-1480.411884,-75077.358804
470.917153,0.000000,-3849.070898,-74924.139704
470.919781,1036.288319,-2516.700203,-75230.577904
470.922409,13175.665768,2812.782580,-75077.358804
470.925037,-11695.253884,7994.224174,-75537.016103
470.927665,10955.047942,3701.029710,-74158.044206
470.930293,8882.471304,6957.935855,-73851.606007
470.932921,12583.501014,4441.235652,-74770.920605
470.935549,-1332.370696,0.000000,-76609.549800
470.938177,0.000000,7254.018232,-75843.454302
470.940805,7254.018232,6365.771101,-75690.235202
470.943433,-2664.741391,12287.418637,-74617.701505
470.946061,-592.164754,7994.224174,-74617.701505
470.948689,9918.759623,-7550.100608,-75230.577904
470.951317,-6957.935855,5625.565159,-76762.768900
470.953945,-2220.617826,7550.100608,-74770.920605
470.956573,3701.029710,3108.864956,-75537.016103
470.959201,9474.636058,5329.482782,-73545.167808
470.961829,4737.318029,8438.347739,-75230.577904
470.964457,-1184.329507,-740.205942,-76149.892501
470.967085,4589.276840,-4145.153275,-74924.139704
470.969713,12287.418637,-6661.853478,-75690.235202
470.972338,-9622.677246,0.000000,-76915.987999
470.974963,-12139.377449,8438.347739,-77988.521696
470.977588,-14656.077652,10362.883188,-77069.207099
470.980213,-1924.535449,22798.343014,-74924.139704
470.982838,12139.377449,9918.759623,-73698.386908
470.985463,-2960.823768,15100.201217,-76456.330700
470.988088,-1332.370696,7254.018232,-75996.673402
470.990713,8734.430116,3849.070898,-74770.920605
470.993338,12139.377449,-6069.688724,-72779.072310
470.995963,16136.489536,-2664.741391,-74311.263306
470.998588,-15988.448347,8586.388927,-76762.768900
471.001213,3997.112087,-2220.617826,-76456.330700
471.003837,5033.400406,6365.771101,-75383.797003
471.006462,1776.494261,12583.501014,-73851.606007
471.009087,5921.647536,5329.482782,-73851.606007
471.011712,3256.906145,-1480.411884,-74311.263306
471.014337,14952.160028,-2220.617826,-73545.167808
471.016962,3701.029710,5181.441594,-76609.549800
471.019587,-10807.006753,740.205942,-75843.454302
471.022212,11695.253884,-8142.265362,-75230.577904
471.024837,-5033.400406,-592.164754,-75077.358804
471.027462,-13915.871710,6217.729913,-76303.111601
471.030087,-13323.706956,1924.535449,-77069.207099
471.032712,7846.182985,-1184.329507,-75077.358804
471.035337,-1776.494261,-296.082377,-75690.235202
471.037962,-10807.006753,10510.924376,-76303.111601
471.040587,3108.864956,-5033.400406,-74617.701505
471.043212,10510.924376,-1776.494261,-73391.948708
471.045837,-5181.441594,6957.935855,-75843.454302
471.048462,-6661.853478,8734.430116,-75690.235202
471.051087,2072.576638,-5181.441594,-76149.892501
471.053712,6661.853478,-4145.153275,-75077.358804
471.056337,-9770.718434,2812.782580,-74617.701505
471.058962,1628.453072,-3256.906145,-75230.577904
471.061587,21317.931130,-29312.155303,-74464.482406
471.064212,5477.523971,-19393.395680,-75537.016103
471.066837,-4441.235652,-23538.548956,-79061.055394
471.069462,-18209.066173,-2072.576638,-78907.836294
471.072086,-20725.766376,-7846.182985,-77988.521696
471.074711,10362.883188,-6809.894666,-73391.948708
471.077333,2368.659014,-11695.253884,-75383.797003
471.079955,-16876.695478,7402.059420,-76609.549800
471.082577,-3404.947333,888.247130,-75996.673402
471.085199,-4737.318029,888.247130,-75077.358804
471.087821,15840.407159,-8586.388927,-73238.729609
471.090443,-1184.329507,1776.494261,-74311.263306
471.093065,-15100.201217,4737.318029,-76303.111601
471.095687,10658.965565,3552.988522,-74158.044206
471.098309,13915.871710,1924.535449,-73238.729609
471.100931,-6217.729913,5773.606348,-75996.673402
471.103553,-18949.272115,10066.800811,-77222.426198
471.106175,19097.313304,-3552.988522,-74464.482406
471.108797,-888.247130,3256.906145,-73698.386908
471.111419,2960.823768,10658.965565,-74464.482406
471.114041,3997.112087,8142.265362,-75383.797003
471.116663,17468.860231,2516.700203,-73851.606007
471.119285,16432.571912,-8142.265362,-74311.263306
471.121907,6809.894666,5329.482782,-73391.948708
471.124529,740.205942,4737.318029,-74924.139704
471.127151,-740.205942,7402.059420,-76303.111601
471.129773,1924.535449,3552.988522,-75077.358804
471.132394,10066.800811,-296.082377,-74770.920605
471.135016,5329.482782,-592.164754,-74924.139704
471.137638,-2960.823768,10510.924376,-75230.577904
471.140260,6661.853478,3701.029710,-74617.701505
471.142882,11103.089130,5181.441594,-74311.263306
471.145504,6069.688724,11547.212695,-74924.139704
471.148126,-1924.535449,148.041188,-74311.263306
471.150748,1628.453072,740.205942,-76915.987999
471.153370,-10066.800811,4145.153275,-76456.330700
471.155992,-9030.512492,16728.654289,-76915.987999
471.158614,-5477.523971,8142.265362,-75077.358804
471.161236,10362.883188,12435.459826,-72779.072310
