#time,accel_x,accel_y,accel_z
1010.145718,1776.494261,-148.041188,-76149.892501
1010.148238,2072.576638,-148.041188,-77222.426198
1010.150758,2072.576638,-1332.370696,-77069.207099
1010.153278,2072.576638,-1036.288319,-77528.864398
1010.155798,3108.864956,-3849.070898,-77069.207099
1010.158317,2220.617826,2812.782580,-76915.987999
1010.160837,-1332.370696,3997.112087,-78141.740796
1010.163357,-2072.576638,-8734.430116,-77988.521696
1010.165877,-1776.494261,-13915.871710,-77835.302597
1010.168397,1036.288319,-2220.617826,-76609.549800
1010.170917,3552.988522,-1332.370696,-77222.426198
1010.173437,4885.359217,-6661.853478,-76456.330700
1010.175957,3552.988522,-3108.864956,-74770.920605
1010.178476,7994.224174,5625.565159,-74924.139704
1010.180996,2220.617826,-888.247130,-75383.797003
1010.183516,19097.313304,-8734.430116,-75077.358804
1010.186036,592.164754,-9622.677246,-74617.701505
1010.188556,39823.079680,0.000000,-71859.757712
1010.191076,-296.082377,12139.377449,-74924.139704
1010.193596,-35825.967593,6217.729913,-77069.207099
1010.196116,-31976.896694,1776.494261,-76149.892501
1010.198635,11103.089130,9918.759623,-72166.195912
1010.201155,-3701.029710,11695.253884,-74924.139704
1010.203675,3997.112087,-2664.741391,-78601.398095
1010.206195,-3256.906145,-9474.636058,-76456.330700
1010.208715,5477.523971,6069.688724,-72012.976812
1010.211235,17024.736666,15692.365970,-71093.662214
1010.213755,-10214.842000,1776.494261,-76762.768900
1010.216274,-10362.883188,3997.112087,-78448.178995
1010.218794,-5181.441594,-1036.288319,-77375.645298
1010.221314,11991.336260,20429.683999,-73545.167808
1010.223834,2516.700203,13027.624579,-73085.510509
1010.226354,-7254.018232,-1480.411884,-73391.948708
1010.228874,888.247130,592.164754,-75383.797003
1010.231394,3108.864956,-3404.947333,-76762.768900
1010.233914,3108.864956,8586.388927,-76609.549800
1010.236433,1184.329507,9326.594869,-77222.426198
1010.238953,-4441.235652,2812.782580,-75077.358804
1010.241483,-5329.482782,3256.906145,-73238.729609
1010.244013,-444.123565,1924.535449,-74770.920605
1010.246543,3108.864956,8290.306550,-74924.139704
1010.249073,-296.082377,3701.029710,-78294.959896
1010.251603,-12879.583391,-2516.700203,-78141.740796
1010.254133,5921.647536,3552.988522,-73085.510509
1010.256663,740.205942,7994.224174,-71706.538613
1010.259193,3108.864956,6661.853478,-74158.044206
1010.261723,-7994.224174,-6661.853478,-78294.959896
1010.264253,1776.494261,-1332.370696,-77375.645298
1010.266783,1480.411884,-1480.411884,-77528.864398
1010.269313,-1776.494261,8586.388927,-75690.235202
1010.271843,-2516.700203,-8586.388927,-77069.207099
1010.274373,-14359.995275,888.247130,-76149.892501
1010.276903,2812.782580,2072.576638,-75996.673402
1010.279433,25611.125593,-1184.329507,-74617.701505
1010.281963,-740.205942,-3849.070898,-79980.369991
1010.284493,3256.906145,0.000000,-76915.987999
1010.287023,3404.947333,-592.164754,-72779.072310
1010.289553,17912.983796,-296.082377,-72166.195912
1010.292083,-2960.823768,-2516.700203,-76762.768900
1010.294613,148.041188,-8586.388927,-78448.178995
1010.297143,7105.977043,1332.370696,-73851.606007
1010.299673,9030.512492,3849.070898,-74617.701505
1010.302203,-11843.295072,-5921.647536,-76456.330700
1010.304733,5033.400406,-5921.647536,-75230.577904
1010.307263,4737.318029,1480.411884,-72932.291410
1010.309793,6809.894666,7698.141797,-73698.386908
1010.312323,-148.041188,-1332.370696,-74158.044206
1010.314853,-888.247130,-2220.617826,-74617.701505
1010.317383,740.205942,592.164754,-73851.606007
1010.319913,-2812.782580,-7698.141797,-74311.263306
1010.322443,10658.965565,-5033.400406,-72932.291410
1010.324973,10362.883188,3108.864956,-74158.044206
1010.327503,-1776.494261,-5625.565159,-75843.454302
1010.330033,148.041188,-13323.706956,-74464.482406
1010.332563,5329.482782,3108.864956,-73085.510509
1010.335093,4589.276840,296.082377,-76149.892501
1010.337623,5033.400406,-740.205942,-74770.920605
1010.340153,1036.288319,-7846.182985,-76609.549800
1010.342691,2664.741391,-3701.029710,-76303.111601
1010.345230,2368.659014,1332.370696,-76149.892501
1010.347768,-3849.070898,-7105.977043,-77375.645298
1010.350307,6661.853478,0.000000,-76149.892501
1010.352846,4145.153275,5477.523971,-78141.740796
1010.355384,2960.823768,-1480.411884,-77222.426198
1010.357923,10214.842000,-2072.576638,-75690.235202
1010.360462,6365.771101,-10214.842000,-76915.987999
1010.363000,11695.253884,-592.164754,-75843.454302
1010.365539,5181.441594,-1776.494261,-77222.426198
1010.368078,-2072.576638,-8882.471304,-75843.454302
1010.370616,-10955.047942,-888.247130,-76303.111601
1010.373155,-4145.153275,4589.276840,-74158.044206
1010.375693,-10214.842000,-592.164754,-76915.987999
1010.378232,592.164754,4885.359217,-76762.768900
1010.380771,-15692.365970,2812.782580,-78294.959896
1010.383309,9326.594869,4589.276840,-74311.263306
1010.385848,1332.370696,-3552.988522,-73698.386908
1010.388387,10807.006753,5625.565159,-72625.853210
1010.390925,-11399.171507,5477.523971,-75077.358804
1010.393464,-3701.029710,8142.265362,-75996.673402
1010.396003,-4589.276840,-740.205942,-75843.454302
1010.398541,-7550.100608,10955.047942,-73698.386908
1010.401080,17172.777854,9770.718434,-73851.606007
1010.403619,-7550.100608,12287.418637,-75383.797003
1010.406157,592.164754,-2516.700203,-74158.044206
1010.408696,3552.988522,9030.512492,-74311.263306
1010.411235,4441.235652,2072.576638,-75077.358804
1010.413773,-5033.400406,-296.082377,-75537.016103
1010.416312,3404.947333,9918.759623,-75077.358804
